Date,Trap,Latitude,Longitude,WnvPresent,NumMosquitos
2013-07-08,T033,41.906638,-87.701431,0,3
2013-07-08,T035,41.763733,-87.742302,0,9
2013-07-08,T039,41.911823999999996,-87.726737,0,2
2013-07-08,T046,41.891118,-87.65449100000001,0,1
2013-07-08,T047,41.868142,-87.696269,0,24
2013-07-08,T048,41.867108,-87.654224,0,34
2013-07-08,T054,41.921965,-87.632085,0,4
2013-07-08,T061,41.801179,-87.679447,0,12
2013-07-08,T062,41.800737,-87.71188000000001,0,16
2013-07-08,T063,41.82561,-87.726549,0,37
2013-07-08,T065,41.778296999999995,-87.752411,0,14
2013-07-08,T066,41.77166,-87.703047,0,7
2013-07-08,T069,41.768388,-87.678649,0,2
2013-07-08,T073,41.773215,-87.60088,0,28
2013-07-08,T074,41.822536,-87.66634300000001,0,4
2013-07-08,T079,41.766202,-87.562889,0,2
2013-07-08,T080,41.754676,-87.612922,0,6
2013-07-08,T082,41.803422999999995,-87.642984,0,3
2013-07-08,T089,41.723195000000004,-87.64997,0,10
2013-07-08,T090,41.868077,-87.666901,0,7
2013-07-08,T094,41.720848,-87.666014,0,20
2013-07-08,T011,41.944869,-87.832763,0,2
2013-07-08,T009,41.992478000000006,-87.862995,0,136
2013-07-08,T008,42.008314,-87.77792099999999,0,42
2013-06-28,T102,41.750498,-87.605294,0,28
2013-06-28,T035,41.763733,-87.742302,0,4
2013-06-28,T063,41.82561,-87.726549,0,5
2013-06-28,T073,41.773215,-87.60088,0,54
2013-06-28,T074,41.822536,-87.66634300000001,0,12
2013-06-28,T077,41.778748,-87.586427,0,1
2013-06-28,T079,41.766202,-87.562889,0,6
2013-06-28,T080,41.754676,-87.612922,0,6
2013-06-28,T082,41.803422999999995,-87.642984,0,2
2013-06-28,T083,41.754292,-87.590773,0,8
2013-06-28,T089,41.723195000000004,-87.64997,0,10
2013-06-28,T090,41.868077,-87.666901,0,16
2013-06-28,T095,41.704336,-87.70373599999999,0,8
2013-06-28,T099,41.733643,-87.55551,0,3
2013-06-28,T115,41.673408,-87.599862,0,57
2013-07-08,T003,41.964242,-87.757639,0,16
2013-06-28,T128,41.704572,-87.56566600000001,0,3
2013-06-28,T135,41.662014,-87.72460799999999,0,58
2013-06-28,T158,41.682587,-87.707973,0,247
2013-06-28,T159,41.732984,-87.649642,0,13
2013-06-28,T209,41.740641,-87.546587,0,8
2013-06-28,T212,41.680946,-87.535198,0,9
2013-06-28,T221,41.659112,-87.53869300000001,0,41
2013-06-28,T226,41.793818,-87.654234,0,4
2013-06-28,T227,41.728495,-87.60096300000001,0,95
2013-06-28,T235,41.776428,-87.627096,0,10
2013-06-28,T900,41.974689,-87.890615,0,168
2013-06-28,T903,41.957799,-87.930995,0,9
2013-07-08,T002,41.95469,-87.800991,0,246
2013-07-08,T094B,41.71914,-87.669539,0,5
2013-07-08,T095,41.704336,-87.70373599999999,0,3
2013-07-08,T099,41.733643,-87.55551,0,4
2013-07-12,T039,41.911823999999996,-87.726737,0,4
2013-07-12,T003,41.964242,-87.757639,0,115
2013-07-12,T009,41.992478000000006,-87.862995,0,215
2013-07-12,T011,41.944869,-87.832763,0,3
2013-07-12,T012,41.991429,-87.747113,0,124
2013-07-12,T013,41.923738,-87.785288,0,84
2013-07-12,T017,41.960615999999995,-87.777189,0,7
2013-07-12,T018,42.010412,-87.66214000000001,0,3
2013-07-12,T027,41.984809000000006,-87.728492,0,16
2013-07-12,T028,41.986921,-87.689778,0,62
2013-07-12,T030,41.899229999999996,-87.716788,0,41
2013-07-12,T031,41.801497999999995,-87.763416,0,48
2013-07-12,T033,41.906638,-87.701431,0,5
2013-07-12,T035,41.763733,-87.742302,0,8
2013-07-12,T043,41.857402,-87.694991,0,4
2013-07-08,T903,41.957799,-87.930995,0,27
2013-07-12,T046,41.891118,-87.65449100000001,0,18
2013-07-12,T047,41.868142,-87.696269,0,112
2013-07-12,T048,41.867108,-87.654224,0,64
2013-07-12,T049,41.896282,-87.655232,0,2
2013-07-12,T054,41.921965,-87.632085,0,10
2013-07-12,T061,41.801179,-87.679447,0,72
2013-07-12,T062,41.800737,-87.71188000000001,0,106
2013-07-12,T063,41.82561,-87.726549,0,13
2013-07-12,T065,41.778296999999995,-87.752411,0,63
2013-07-12,T066,41.77166,-87.703047,0,54
2013-07-12,T069,41.768388,-87.678649,0,13
2013-07-12,T074,41.822536,-87.66634300000001,0,122
2013-07-12,T077,41.778748,-87.586427,0,1
2013-07-12,T002,41.95469,-87.800991,0,582
2013-07-08,T900,41.974689,-87.890615,0,296
2013-07-08,T102,41.750498,-87.605294,0,16
2013-07-08,T212,41.680946,-87.535198,0,24
2013-07-08,T114,41.798697,-87.736812,0,3
2013-07-08,T115,41.673408,-87.599862,0,25
2013-07-08,T128,41.704572,-87.56566600000001,0,7
2013-07-08,T135,41.662014,-87.72460799999999,0,43
2013-07-08,T138,41.726465000000005,-87.585413,0,115
2013-07-08,T145,41.878114000000004,-87.629798,0,1
2013-07-08,T147,41.932094,-87.700117,0,6
2013-07-08,T151,41.916265,-87.800515,0,37
2013-07-08,T152,41.846075,-87.716277,0,2
2013-07-08,T155,41.776156,-87.778927,0,35
2013-07-08,T158,41.682587,-87.707973,0,28
2013-07-08,T159,41.732984,-87.649642,0,18
2013-07-08,T209,41.740641,-87.546587,0,5
2013-07-08,T220,41.963976,-87.69181,0,2
2013-07-08,T236,41.994679,-87.770899,0,9
2013-07-08,T221,41.659112,-87.53869300000001,0,6
2013-07-08,T222,41.925197999999995,-87.746381,0,6
2013-07-08,T223,41.973845000000004,-87.805059,0,1
2013-07-08,T224,41.947227000000005,-87.67145699999999,0,5
2013-07-08,T225,41.743402,-87.731435,0,13
2013-07-08,T226,41.793818,-87.654234,0,17
2013-07-08,T227,41.728495,-87.60096300000001,0,115
2013-07-08,T228,41.951865999999995,-87.72505699999999,0,8
2013-07-08,T230,41.904194,-87.756155,0,20
2013-07-08,T231,41.98728,-87.666066,0,1
2013-07-08,T232,41.912563,-87.66805500000001,0,2
2013-07-08,T233,42.009876,-87.807277,0,2
2013-07-08,T235,41.776428,-87.627096,0,8
2009-09-25,T095,41.704336,-87.70373599999999,0,3
2007-05-29,T002,41.95469,-87.800991,0,2
2009-09-25,T090,41.868077,-87.666901,0,33
2007-08-21,T149,41.994469,-87.667736,0,1
2007-08-21,T156,41.772846,-87.740029,0,3
2007-08-21,T155,41.776156,-87.778927,0,11
2007-08-21,T154,41.918704999999996,-87.752329,0,51
2007-08-21,T153,41.907645,-87.760886,0,25
2007-08-21,T152,41.846075,-87.716277,0,7
2007-08-21,T150,42.006858,-87.675919,0,9
2007-08-21,T148,42.01743,-87.68776899999999,0,3
2007-08-21,T085,41.721474,-87.648064,0,25
2007-08-21,T147,41.932094,-87.700117,0,2
2007-08-21,T146,41.958271,-87.702575,0,13
2007-08-21,T145,41.878114000000004,-87.629798,0,47
2007-08-21,T144,41.94016,-87.794896,0,27
2007-08-21,T141,41.961743,-87.76007,0,1
2007-08-21,T091,41.862292,-87.64886,0,3
2007-08-21,T157,41.825902,-87.667827,0,15
2007-08-21,T218,41.948167,-87.730698,0,11
2007-08-21,T219,41.966986999999996,-87.674677,0,5
2007-08-21,T220,41.963976,-87.69181,0,12
2007-08-22,T086,41.688324,-87.676709,0,6
2007-08-22,T091,41.862292,-87.64886,0,3
2007-08-22,T092,41.869215999999994,-87.627561,0,6
2007-08-22,T095,41.704336,-87.70373599999999,0,5
2007-08-22,T099,41.733643,-87.55551,0,5
2007-08-22,T100,41.717753,-87.531657,0,40
2007-08-22,T102,41.750498,-87.605294,0,13
2007-08-22,T103,41.702723999999996,-87.536497,0,441
2007-08-22,T158,41.682587,-87.707973,0,9
2007-08-22,T161,41.719059,-87.675088,0,6
2007-08-22,T162,41.725516999999996,-87.61425799999999,0,4
2007-08-22,T206,41.737052,-87.54306700000001,0,5
2007-08-22,T212,41.680946,-87.535198,0,114
2007-08-21,T088,41.869107,-87.69629300000001,0,20
2007-08-21,T083,41.754292,-87.590773,0,5
2007-08-21,T017,41.960615999999995,-87.777189,0,4
2007-08-21,T035,41.836644,-87.677737,0,12
2007-08-21,T048,41.867108,-87.654224,0,13
2007-08-21,T047,41.868142,-87.696269,0,20
2007-08-21,T046,41.891118,-87.65449100000001,0,2
2007-08-21,T044,41.883284,-87.705085,0,1
2007-08-21,T043,41.857402,-87.694991,0,22
2007-08-21,T037,41.921177,-87.79518,0,10
2007-08-21,T034,41.843810999999995,-87.686763,0,16
2007-08-21,T080,41.754676,-87.612922,0,12
2007-08-21,T031,41.801497999999995,-87.763416,0,5
2007-08-21,T030,41.899229999999996,-87.716788,0,5
2007-08-21,T028,41.986921,-87.689778,0,6
2007-08-21,T027,41.984809000000006,-87.728492,0,4
2007-08-21,T025,41.979243,-87.750938,0,6
2007-08-21,T019,41.94983,-87.69845699999999,0,7
2007-08-21,T049,41.896282,-87.655232,0,16
2007-08-21,T050,41.919343,-87.694259,0,44
2007-08-21,T051,41.846283,-87.656913,0,2
2007-08-21,T054,41.921965,-87.632085,0,10
2007-08-21,T060,41.823065,-87.67837800000001,0,2
2007-08-21,T062,41.800737,-87.71188000000001,0,53
2007-08-21,T063,41.82561,-87.726549,0,29
2007-08-21,T066,41.77166,-87.703047,0,8
2007-08-21,T067,41.759346,-87.745602,0,15
2007-08-21,T069,41.768388,-87.678649,0,4
2007-08-21,T071,41.781416,-87.77653199999999,0,18
2007-08-21,T072,41.74785,-87.70271600000001,0,4
2007-08-21,T073,41.773215,-87.60088,0,34
2007-08-21,T074,41.822536,-87.66634300000001,0,33
2007-08-21,T075,41.799282,-87.585487,0,8
2007-08-21,T077,41.778748,-87.586427,0,1
2007-08-21,T079,41.766202,-87.562889,0,29
2007-08-24,T001,41.953705,-87.733974,0,2
2007-08-24,T006,41.990284,-87.797127,0,2
2007-08-24,T007,41.994991,-87.769279,0,3
2007-08-24,T084,41.692555,-87.598865,0,18
2007-08-24,T094,41.720848,-87.666014,0,16
2007-08-24,T092,41.869215999999994,-87.627561,0,4
2007-08-24,T091,41.862292,-87.64886,0,6
2007-08-24,T089,41.723195000000004,-87.64997,0,7
2007-08-24,T088,41.869107,-87.69629300000001,0,13
2007-08-24,T085,41.721474,-87.648064,0,20
2007-08-24,T081,41.821582,-87.62779599999999,0,31
2007-08-24,T008,42.008314,-87.77792099999999,0,21
2007-08-24,T079,41.766202,-87.562889,0,20
2007-08-24,T078,41.775051,-87.65535600000001,0,3
2007-08-24,T077,41.778748,-87.586427,0,3
2007-08-24,T076,41.794781,-87.615989,0,4
2007-08-24,T075,41.799282,-87.585487,0,2
2007-08-24,T074,41.822536,-87.66634300000001,0,16
2007-08-24,T096,41.731922,-87.677512,0,31
2007-08-24,T097,41.644612,-87.60449799999999,0,4
2007-08-24,T099,41.733643,-87.55551,0,7
2007-08-24,T100,41.717753,-87.531657,0,19
2007-08-24,T114,41.798697,-87.736812,0,11
2007-08-24,T141,41.961743,-87.76007,0,2
2007-08-24,T143,41.999128999999996,-87.795585,0,12
2007-08-24,T145,41.878114000000004,-87.629798,0,12
2007-08-24,T146,41.958271,-87.702575,0,7
2007-08-24,T147,41.932094,-87.700117,0,5
2007-08-24,T148,42.01743,-87.68776899999999,0,1
2007-08-24,T150,42.006858,-87.675919,0,1
2007-08-24,T151,41.916265,-87.800515,0,10
2007-08-24,T153,41.907645,-87.760886,0,24
2007-08-24,T156,41.772846,-87.740029,0,5
2007-08-24,T157,41.825902,-87.667827,0,2
2007-08-24,T158,41.682587,-87.707973,0,13
2007-08-24,T072,41.74785,-87.70271600000001,0,2
2007-08-24,T071,41.781416,-87.77653199999999,0,16
2007-08-24,T070,41.797616,-87.797894,0,3
2007-08-24,T039,41.911823999999996,-87.726737,0,13
2007-08-24,T013,41.923738,-87.785288,0,51
2007-08-24,T015,41.974089,-87.824812,0,2
2007-08-24,T018,42.010412,-87.66214000000001,0,1
2007-08-24,T019,41.94983,-87.69845699999999,0,5
2007-08-24,T025,41.979243,-87.750938,0,11
2007-08-24,T027,41.984809000000006,-87.728492,0,3
2007-08-24,T028,41.986921,-87.689778,0,3
2007-08-24,T030,41.899229999999996,-87.716788,0,11
2007-08-24,T031,41.801497999999995,-87.763416,0,2
2007-08-24,T033,41.906638,-87.701431,0,28
2007-08-24,T034,41.843810999999995,-87.686763,0,5
2007-08-24,T035,41.836644,-87.677737,0,10
2007-08-24,T036,41.837084999999995,-87.729384,0,2
2007-08-24,T037,41.921177,-87.79518,0,23
2007-08-24,T043,41.857402,-87.694991,0,3
2007-08-24,T069,41.768388,-87.678649,0,40
2007-08-24,T045,41.9216,-87.666455,0,4
2007-08-24,T046,41.891118,-87.65449100000001,0,11
2007-08-24,T047,41.868142,-87.696269,0,34
2007-08-24,T048,41.867108,-87.654224,0,10
2007-08-24,T049,41.896282,-87.655232,0,15
2007-08-24,T050,41.919343,-87.694259,0,5
2007-08-24,T051,41.846283,-87.656913,0,3
2007-08-24,T054,41.921965,-87.632085,0,5
2007-08-24,T061,41.801179,-87.679447,0,13
2007-08-24,T062,41.800737,-87.71188000000001,0,2
2007-08-24,T063,41.82561,-87.726549,0,7
2007-08-24,T065,41.778296999999995,-87.752411,0,46
2007-08-24,T066,41.77166,-87.703047,0,8
2007-08-24,T067,41.759346,-87.745602,0,16
2007-08-21,T018,42.010412,-87.66214000000001,0,5
2007-08-21,T013,41.923738,-87.785288,0,32
2007-08-24,T162,41.725516999999996,-87.61425799999999,0,7
2007-08-09,T138,41.726465000000005,-87.585413,0,25
2007-08-15,T004,41.962728000000006,-87.748367,0,1
2007-08-15,T001,41.953705,-87.733974,0,10
2007-08-09,T215,41.686398,-87.531635,0,34
2007-08-09,T212,41.680946,-87.535198,0,107
2007-08-09,T206,41.737052,-87.54306700000001,0,2
2007-08-09,T200,41.678618,-87.559308,0,234
2007-08-09,T013,41.923738,-87.785288,0,24
2007-08-07,T157,41.825902,-87.667827,0,2
2007-08-08,T107,41.729669,-87.582699,0,19
2007-08-07,T220,41.963976,-87.69181,0,6
2007-08-07,T219,41.966986999999996,-87.674677,0,8
2007-08-07,T218,41.948167,-87.730698,0,36
2007-08-07,T161,41.719059,-87.675088,0,21
2007-08-07,T159,41.732984,-87.649642,0,15
2007-08-15,T005,41.942114000000004,-87.776385,0,12
2007-08-15,T007,41.994991,-87.769279,0,4
2007-08-15,T013,41.923738,-87.785288,0,79
2007-08-15,T014,41.970248,-87.787992,0,93
2007-08-15,T017,41.960615999999995,-87.777189,0,6
2007-08-15,T018,42.010412,-87.66214000000001,0,3
2007-08-15,T019,41.94983,-87.69845699999999,0,32
2007-08-15,T025,41.979243,-87.750938,0,9
2007-08-15,T027,41.984809000000006,-87.728492,0,2
2007-08-15,T028,41.986921,-87.689778,0,10
2007-08-15,T030,41.899229999999996,-87.716788,0,11
2007-08-15,T031,41.801497999999995,-87.763416,0,2
2007-08-15,T034,41.843810999999995,-87.686763,0,12
2007-08-15,T036,41.837084999999995,-87.729384,0,10
2007-08-15,T037,41.921177,-87.79518,0,40
2007-08-15,T039,41.911823999999996,-87.726737,0,24
2007-08-15,T043,41.857402,-87.694991,0,5
2007-08-07,T158,41.682587,-87.707973,0,53
2007-08-07,T155,41.776156,-87.778927,0,10
2007-08-21,T012,41.991429,-87.747113,0,1
2007-08-07,T089,41.723195000000004,-87.64997,0,4
2007-08-07,T096,41.731922,-87.677512,0,43
2007-08-07,T095,41.704336,-87.70373599999999,0,1
2007-08-07,T094,41.720848,-87.666014,0,6
2007-08-07,T092,41.869215999999994,-87.627561,0,40
2007-08-07,T091,41.862292,-87.64886,0,13
2007-08-07,T090,41.868077,-87.666901,0,22
2007-08-07,T088,41.869107,-87.69629300000001,0,1
2007-08-07,T154,41.918704999999996,-87.752329,0,24
2007-08-07,T086,41.688324,-87.676709,0,120
2007-08-07,T085,41.721474,-87.648064,0,7
2007-08-07,T084,41.692555,-87.598865,0,11
2007-08-07,T083,41.754292,-87.590773,0,14
2007-08-07,T081,41.821582,-87.62779599999999,0,17
2007-08-07,T080,41.754676,-87.612922,0,3
2007-08-07,T097,41.644612,-87.60449799999999,0,44
2007-08-07,T099,41.733643,-87.55551,0,5
2007-08-07,T100,41.717753,-87.531657,0,23
2007-08-07,T102,41.750498,-87.605294,0,61
2007-08-07,T114,41.798697,-87.736812,0,21
2007-08-07,T129,41.891126,-87.61156,0,2
2007-08-07,T135,41.662014,-87.72460799999999,0,5
2007-08-07,T141,41.961743,-87.76007,0,2
2007-08-07,T142,41.953067,-87.776792,0,10
2007-08-07,T144,41.94016,-87.794896,0,9
2007-08-07,T145,41.878114000000004,-87.629798,0,28
2007-08-07,T147,41.932094,-87.700117,0,4
2007-08-07,T148,42.01743,-87.68776899999999,0,3
2007-08-07,T150,42.006858,-87.675919,0,16
2007-08-07,T151,41.916265,-87.800515,0,14
2007-08-07,T152,41.846075,-87.716277,0,6
2007-08-07,T153,41.907645,-87.760886,0,7
2007-08-15,T044,41.883284,-87.705085,0,3
2007-08-15,T046,41.891118,-87.65449100000001,0,70
2007-08-15,T047,41.868142,-87.696269,0,15
2007-08-15,T147,41.932094,-87.700117,0,3
2007-08-15,T153,41.907645,-87.760886,0,72
2007-08-15,T152,41.846075,-87.716277,0,9
2007-08-15,T151,41.916265,-87.800515,0,112
2007-08-15,T150,42.006858,-87.675919,0,2
2007-08-15,T149,41.994469,-87.667736,0,2
2007-08-15,T148,42.01743,-87.68776899999999,0,6
2007-08-15,T144,41.94016,-87.794896,0,143
2007-08-15,T050,41.919343,-87.694259,0,5
2007-08-15,T141,41.961743,-87.76007,0,3
2007-08-15,T138,41.726465000000005,-87.585413,0,10
2007-08-15,T135,41.662014,-87.72460799999999,0,193
2007-08-15,T129,41.891126,-87.61156,0,10
2007-08-15,T115,41.673408,-87.599862,0,50
2007-08-15,T107,41.729669,-87.582699,0,13
2007-08-15,T156,41.772846,-87.740029,0,13
2007-08-15,T157,41.825902,-87.667827,0,20
2007-08-15,T159,41.732984,-87.649642,0,137
2007-08-15,T160,41.903002,-87.68826700000001,0,16
2007-08-15,T161,41.719059,-87.675088,0,10
2007-08-15,T162,41.725516999999996,-87.61425799999999,0,9
2007-08-15,T218,41.948167,-87.730698,0,11
2007-08-15,T219,41.966986999999996,-87.674677,0,8
2007-08-15,T220,41.963976,-87.69181,0,12
2007-08-17,T103,41.702723999999996,-87.536497,0,50
2007-08-17,T200,41.678618,-87.559308,0,110
2007-08-17,T206,41.737052,-87.54306700000001,0,10
2007-08-17,T212,41.680946,-87.535198,0,293
2007-08-21,T001,41.953705,-87.733974,0,1
2007-08-21,T004,41.962728000000006,-87.748367,0,6
2007-08-21,T005,41.942114000000004,-87.776385,0,8
2007-08-21,T009,41.981964000000005,-87.812827,0,53
2007-08-15,T103,41.702723999999996,-87.536497,0,417
2007-08-15,T102,41.750498,-87.605294,0,33
2007-08-15,T100,41.717753,-87.531657,0,66
2007-08-15,T077,41.778748,-87.586427,0,1
2007-08-15,T051,41.846283,-87.656913,0,3
2007-08-15,T054,41.921965,-87.632085,0,7
2007-08-15,T060,41.823065,-87.67837800000001,0,1
2007-08-15,T062,41.800737,-87.71188000000001,0,8
2007-08-15,T063,41.82561,-87.726549,0,31
2007-08-15,T065,41.778296999999995,-87.752411,0,156
2007-08-15,T067,41.759346,-87.745602,0,24
2007-08-15,T069,41.768388,-87.678649,0,26
2007-08-15,T070,41.797616,-87.797894,0,16
2007-08-15,T071,41.781416,-87.77653199999999,0,1
2007-08-15,T072,41.74785,-87.70271600000001,0,1
2007-08-15,T073,41.773215,-87.60088,0,34
2007-08-15,T075,41.799282,-87.585487,0,8
2007-08-15,T076,41.794781,-87.615989,0,2
2007-08-15,T079,41.766202,-87.562889,0,22
2007-08-15,T099,41.733643,-87.55551,0,6
2007-08-15,T080,41.754676,-87.612922,0,11
2007-08-15,T081,41.821582,-87.62779599999999,0,46
2007-08-15,T083,41.754292,-87.590773,0,5
2007-08-15,T084,41.692555,-87.598865,0,15
2007-08-15,T085,41.721474,-87.648064,0,44
2007-08-15,T088,41.869107,-87.69629300000001,0,6
2007-08-15,T089,41.723195000000004,-87.64997,0,28
2007-08-15,T090,41.868077,-87.666901,0,14
2007-08-15,T091,41.862292,-87.64886,0,12
2007-08-15,T092,41.869215999999994,-87.627561,0,14
2007-08-15,T094,41.720848,-87.666014,0,26
2007-08-15,T095,41.704336,-87.70373599999999,0,8
2007-08-15,T096,41.731922,-87.677512,0,32
2007-08-15,T097,41.644612,-87.60449799999999,0,25
2007-08-24,T161,41.719059,-87.675088,0,2
2007-08-24,T218,41.948167,-87.730698,0,14
2007-09-24,T004,41.962728000000006,-87.748367,0,23
2007-09-18,T015,41.974089,-87.824812,0,3
2007-09-18,T027,41.984809000000006,-87.728492,0,8
2007-09-18,T025,41.979243,-87.750938,0,1
2007-09-18,T019,41.94983,-87.69845699999999,0,3
2007-09-18,T018,42.010412,-87.66214000000001,0,7
2007-09-18,T017,41.960615999999995,-87.777189,0,3
2007-09-18,T016,42.011601,-87.81150600000001,0,14
2007-09-18,T014,41.970248,-87.787992,0,6
2007-09-18,T005,41.942114000000004,-87.776385,0,2
2007-09-18,T013,41.923738,-87.785288,0,5
2007-09-18,T012,41.991429,-87.747113,0,2
2007-09-18,T011,41.944869,-87.832763,0,2
2007-09-18,T009,41.981964000000005,-87.812827,0,27
2007-09-18,T008,42.008314,-87.77792099999999,0,8
2007-09-18,T007,41.994991,-87.769279,0,18
2007-09-18,T028,41.986921,-87.689778,0,22
2007-09-18,T030,41.899229999999996,-87.716788,0,10
2007-09-18,T031,41.801497999999995,-87.763416,0,12
2007-09-18,T033,41.906638,-87.701431,0,9
2007-09-18,T035,41.836644,-87.677737,0,7
2007-09-18,T037,41.921177,-87.79518,0,7
2007-09-18,T039,41.911823999999996,-87.726737,0,3
2007-09-18,T044,41.883284,-87.705085,0,20
2007-09-18,T045,41.9216,-87.666455,0,13
2007-09-18,T046,41.891118,-87.65449100000001,0,3
2007-09-18,T047,41.868142,-87.696269,0,2
2007-09-18,T048,41.867108,-87.654224,0,4
2007-09-18,T049,41.896282,-87.655232,0,1
2007-09-18,T051,41.846283,-87.656913,0,2
2007-09-18,T054,41.921965,-87.632085,0,3
2007-09-18,T060,41.823065,-87.67837800000001,0,4
2007-09-18,T061,41.801179,-87.679447,0,1
2007-09-18,T006,41.990284,-87.797127,0,2
2007-09-18,T004,41.962728000000006,-87.748367,0,9
2007-09-12,T094,41.720848,-87.666014,0,1
2007-09-12,T128,41.704572,-87.56566600000001,0,34
2007-09-12,T150,42.006858,-87.675919,0,2
2007-09-12,T147,41.932094,-87.700117,0,1
2007-09-12,T146,41.958271,-87.702575,0,2
2007-09-12,T138,41.726465000000005,-87.585413,0,129
2007-09-12,T135,41.662014,-87.72460799999999,0,152
2007-09-12,T129,41.891126,-87.61156,0,1
2007-09-12,T115,41.673408,-87.599862,0,200
2007-09-18,T003,41.964242,-87.757639,0,4
2007-09-12,T107,41.729669,-87.582699,0,3
2007-09-12,T103,41.702723999999996,-87.536497,0,41
2007-09-12,T102,41.750498,-87.605294,0,2
2007-09-12,T100,41.717753,-87.531657,0,1
2007-09-12,T097,41.644612,-87.60449799999999,0,1
2007-09-12,T096,41.731922,-87.677512,0,7
2007-09-12,T151,41.916265,-87.800515,0,3
2007-09-12,T153,41.907645,-87.760886,0,10
2007-09-12,T154,41.918704999999996,-87.752329,0,3
2007-09-12,T155,41.776156,-87.778927,0,54
2007-09-12,T156,41.772846,-87.740029,0,7
2007-09-12,T158,41.682587,-87.707973,0,4
2007-09-12,T160,41.903002,-87.68826700000001,0,3
2007-09-12,T162,41.725516999999996,-87.61425799999999,0,7
2007-09-12,T200,41.678618,-87.559308,0,32
2007-09-12,T206,41.737052,-87.54306700000001,0,7
2007-09-12,T209,41.740641,-87.546587,0,32
2007-09-12,T212,41.680946,-87.535198,0,11
2007-09-12,T215,41.686398,-87.531635,0,21
2007-09-12,T219,41.966986999999996,-87.674677,0,1
2007-09-12,T220,41.963976,-87.69181,0,2
2007-09-12,T221,41.659112,-87.53869300000001,0,2
2007-09-18,T002,41.95469,-87.800991,0,41
2007-09-18,T062,41.800737,-87.71188000000001,0,34
2007-09-18,T063,41.82561,-87.726549,0,3
2007-09-18,T129,41.891126,-87.61156,0,10
2007-09-19,T100,41.717753,-87.531657,0,8
2007-09-19,T135,41.662014,-87.72460799999999,0,1
2007-09-19,T128,41.704572,-87.56566600000001,0,10
2007-09-19,T114,41.798697,-87.736812,0,7
2007-09-19,T107,41.729669,-87.582699,0,2
2007-09-19,T103,41.702723999999996,-87.536497,0,8
2007-09-19,T102,41.750498,-87.605294,0,1
2007-09-19,T099,41.733643,-87.55551,0,4
2007-09-18,T141,41.961743,-87.76007,0,1
2007-09-19,T096,41.731922,-87.677512,0,45
2007-09-19,T095,41.704336,-87.70373599999999,0,1
2007-09-19,T094,41.720848,-87.666014,0,3
2007-09-19,T092,41.869215999999994,-87.627561,0,3
2007-09-19,T091,41.862292,-87.64886,0,3
2007-09-19,T090,41.868077,-87.666901,0,6
2007-09-19,T138,41.726465000000005,-87.585413,0,83
2007-09-19,T145,41.878114000000004,-87.629798,0,1
2007-09-19,T146,41.958271,-87.702575,0,2
2007-09-19,T149,41.994469,-87.667736,0,1
2007-09-19,T155,41.776156,-87.778927,0,21
2007-09-19,T156,41.772846,-87.740029,0,4
2007-09-19,T157,41.825902,-87.667827,0,1
2007-09-19,T158,41.682587,-87.707973,0,4
2007-09-19,T160,41.903002,-87.68826700000001,0,2
2007-09-19,T161,41.719059,-87.675088,0,1
2007-09-19,T200,41.678618,-87.559308,0,19
2007-09-19,T206,41.737052,-87.54306700000001,0,2
2007-09-19,T209,41.740641,-87.546587,0,6
2007-09-19,T212,41.680946,-87.535198,0,4
2007-09-19,T215,41.686398,-87.531635,0,4
2007-09-19,T221,41.659112,-87.53869300000001,0,3
2007-09-24,T002,41.95469,-87.800991,0,74
2007-09-19,T089,41.723195000000004,-87.64997,0,1
2007-09-19,T088,41.869107,-87.69629300000001,0,1
2007-09-19,T086,41.688324,-87.676709,0,6
2007-09-19,T066,41.77166,-87.703047,0,30
2007-09-18,T143,41.999128999999996,-87.795585,0,1
2007-09-18,T144,41.94016,-87.794896,0,3
2007-09-18,T145,41.878114000000004,-87.629798,0,2
2007-09-18,T146,41.958271,-87.702575,0,4
2007-09-18,T148,42.01743,-87.68776899999999,0,3
2007-09-18,T149,41.994469,-87.667736,0,3
2007-09-18,T150,42.006858,-87.675919,0,1
2007-09-18,T151,41.916265,-87.800515,0,27
2007-09-18,T152,41.846075,-87.716277,0,5
2007-09-18,T153,41.907645,-87.760886,0,4
2007-09-18,T154,41.918704999999996,-87.752329,0,2
2007-09-18,T219,41.966986999999996,-87.674677,0,1
2007-09-19,T063,41.82561,-87.726549,0,4
2007-09-19,T065,41.778296999999995,-87.752411,0,42
2007-09-19,T067,41.759346,-87.745602,0,9
2007-09-19,T085,41.721474,-87.648064,0,3
2007-09-19,T070,41.797616,-87.797894,0,4
2007-09-19,T071,41.781416,-87.77653199999999,0,3
2007-09-19,T073,41.773215,-87.60088,0,2
2007-09-19,T074,41.822536,-87.66634300000001,0,2
2007-09-19,T075,41.799282,-87.585487,0,3
2007-09-19,T076,41.794781,-87.615989,0,1
2007-09-19,T077,41.778748,-87.586427,0,1
2007-09-19,T078,41.775051,-87.65535600000001,0,1
2007-09-19,T079,41.766202,-87.562889,0,9
2007-09-19,T080,41.754676,-87.612922,0,5
2007-09-19,T081,41.821582,-87.62779599999999,0,4
2007-09-19,T082,41.803422999999995,-87.642984,0,1
2007-09-19,T083,41.754292,-87.590773,0,1
2007-09-19,T084,41.692555,-87.598865,0,2
2007-09-12,T095,41.704336,-87.70373599999999,0,1
